nome,cpf,cargo,salario_base,ano_mes,salario_pago
Vitoria Zanetti,69476454994,Diretor,1639.6,2023-05-01,1771.78
Vitoria Zanetti,69476454994,Diretor,1639.6,2023-06-01,1782.68
Vitoria Zanetti,69476454994,Diretor,1639.6,2023-07-01,1788.12
Vitoria Zanetti,69476454994,Diretor,1639.6,2023-08-01,1780.64
Vitoria Zanetti,69476454994,Diretor,1639.6,2023-09-01,1728.77
Vitoria Zanetti,69476454994,Diretor,1639.6,2023-10-01,1742.08
Vitoria Zanetti,69476454994,Diretor,1639.6,2023-11-01,1783.15
Vitoria Zanetti,69476454994,Diretor,1639.6,2023-12-01,1759.23
Vitoria Zanetti,69476454994,Diretor,1639.6,2024-01-01,1780.07
Vitoria Zanetti,69476454994,Diretor,1639.6,2024-02-01,1758.24
Vitoria Zanetti,69476454994,Diretor,1639.6,2024-03-01,1792.34
Vitoria Zanetti,69476454994,Diretor,1639.6,2024-04-01,1791.23
Vitoria Zanetti,69476454994,Diretor,1639.6,2024-05-01,1770.99
Vitoria Zanetti,69476454994,Diretor,1639.6,2024-06-01,1757.59
Vitoria Zanetti,69476454994,Diretor,1639.6,2024-07-01,1782.76
Vitoria Zanetti,69476454994,Diretor,1639.6,2024-08-01,1744.93
Vitoria Zanetti,69476454994,Diretor,1639.6,2024-09-01,1753.5
Vitoria Zanetti,69476454994,Diretor,1639.6,2024-10-01,1759.16
Vitoria Zanetti,69476454994,Diretor,1639.6,2024-11-01,1738.28
Vitoria Zanetti,69476454994,Diretor,1639.6,2024-12-01,1795.09
Vitoria Zanetti,69476454994,Diretor,1639.6,2025-01-01,1781.98
Vitoria Zanetti,69476454994,Diretor,1639.6,2025-02-01,1735.31
Vitoria Zanetti,69476454994,Diretor,1639.6,2025-03-01,1759.47
Vitoria Zanetti,69476454994,Diretor,1639.6,2025-04-01,1783.55
Vitoria Zanetti,69476454994,Diretor,1639.6,2025-05-01,1737.63
Vitoria Zanetti,69476454994,Diretor,1639.6,2025-06-01,1737.69
Vitoria Zanetti,69476454994,Diretor,1639.6,2025-07-01,1790.01
Vitoria Zanetti,69476454994,Diretor,1639.6,2025-08-01,1779.82
Vitoria Zanetti,69476454994,Diretor,1639.6,2025-09-01,1786.91
Vitoria Zanetti,69476454994,Diretor,1639.6,2025-10-01,1742.89
Vitoria Zanetti,69476454994,Diretor,1639.6,2025-11-01,1732.84
Vitoria Zanetti,69476454994,Diretor,1639.6,2025-12-01,1740.67
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2020-01-01,3893.51
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2020-02-01,3870.0
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2020-03-01,3903.94
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2020-04-01,3845.56
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2020-05-01,3823.48
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2020-06-01,3827.69
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2020-07-01,3917.28
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2020-08-01,3899.6
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2020-09-01,3857.2
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2020-10-01,3841.44
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2020-11-01,3934.75
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2020-12-01,3946.32
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2021-01-01,3953.88
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2021-02-01,3870.94
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2021-03-01,3814.06
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2021-04-01,3926.91
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2021-05-01,3907.04
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2021-06-01,3914.18
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2021-07-01,3929.31
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2021-08-01,3833.45
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2021-09-01,3901.61
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2021-10-01,3852.44
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2021-11-01,3836.91
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2021-12-01,3814.72
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2022-01-01,3884.52
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2022-02-01,3862.49
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2022-03-01,3942.53
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2022-04-01,3881.4
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2022-05-01,3906.18
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2022-06-01,3930.81
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2022-07-01,3949.56
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2022-08-01,3828.54
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2022-09-01,3822.91
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2022-10-01,3829.77
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2022-11-01,3816.01
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2022-12-01,3949.18
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2023-01-01,3881.61
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2023-02-01,3846.14
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2023-03-01,3822.79
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2023-04-01,3830.14
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2023-05-01,3867.8
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2023-06-01,3929.59
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2023-07-01,3848.87
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2023-08-01,3827.31
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2023-09-01,3906.49
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2023-10-01,3919.9
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2023-11-01,3949.3
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2023-12-01,3946.06
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2024-01-01,3921.53
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2024-02-01,3930.74
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2024-03-01,3947.57
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2024-04-01,3885.91
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2024-05-01,3897.15
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2024-06-01,3867.16
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2024-07-01,3939.51
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2024-08-01,3948.38
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2024-09-01,3876.8
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2024-10-01,3868.62
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2024-11-01,3922.42
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2024-12-01,3836.13
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2025-01-01,3861.59
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2025-02-01,3810.33
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2025-03-01,3879.91
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2025-04-01,3812.42
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2025-05-01,3852.33
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2025-06-01,3930.8
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2025-07-01,3936.24
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2025-08-01,3905.81
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2025-09-01,3853.47
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2025-10-01,3860.2
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2025-11-01,3878.45
Kleber Xavier,84614172398,Desenvolvedor,3697.66,2025-12-01,3875.55
Fernanda Quaresma,8231056233,Gerente,5593.76,2020-01-01,6105.97
Fernanda Quaresma,8231056233,Gerente,5593.76,2020-02-01,6118.16
Fernanda Quaresma,8231056233,Gerente,5593.76,2020-03-01,5939.95
Fernanda Quaresma,8231056233,Gerente,5593.76,2020-04-01,5983.85
Fernanda Quaresma,8231056233,Gerente,5593.76,2020-05-01,6141.51
Fernanda Quaresma,8231056233,Gerente,5593.76,2020-06-01,6125.35
Fernanda Quaresma,8231056233,Gerente,5593.76,2020-07-01,5895.11
Fernanda Quaresma,8231056233,Gerente,5593.76,2020-08-01,5947.78
Fernanda Quaresma,8231056233,Gerente,5593.76,2020-09-01,5999.71
Fernanda Quaresma,8231056233,Gerente,5593.76,2020-10-01,6099.62
Fernanda Quaresma,8231056233,Gerente,5593.76,2020-11-01,6046.01
Fernanda Quaresma,8231056233,Gerente,5593.76,2020-12-01,5996.37
Fernanda Quaresma,8231056233,Gerente,5593.76,2021-01-01,6077.46
Fernanda Quaresma,8231056233,Gerente,5593.76,2021-02-01,6141.45
Fernanda Quaresma,8231056233,Gerente,5593.76,2021-03-01,6114.6
Fernanda Quaresma,8231056233,Gerente,5593.76,2021-04-01,6110.78
Fernanda Quaresma,8231056233,Gerente,5593.76,2021-05-01,5971.75
Fernanda Quaresma,8231056233,Gerente,5593.76,2021-06-01,5960.06
Fernanda Quaresma,8231056233,Gerente,5593.76,2021-07-01,5874.59
Fernanda Quaresma,8231056233,Gerente,5593.76,2021-08-01,5920.19
Fernanda Quaresma,8231056233,Gerente,5593.76,2021-09-01,6100.11
Fernanda Quaresma,8231056233,Gerente,5593.76,2021-10-01,6073.48
Fernanda Quaresma,8231056233,Gerente,5593.76,2021-11-01,6049.4
Fernanda Quaresma,8231056233,Gerente,5593.76,2021-12-01,5876.64
Fernanda Quaresma,8231056233,Gerente,5593.76,2022-01-01,5980.1
Fernanda Quaresma,8231056233,Gerente,5593.76,2022-02-01,6146.83
Fernanda Quaresma,8231056233,Gerente,5593.76,2022-03-01,5998.0
Fernanda Quaresma,8231056233,Gerente,5593.76,2022-04-01,6039.27
Fernanda Quaresma,8231056233,Gerente,5593.76,2022-05-01,5999.2
Fernanda Quaresma,8231056233,Gerente,5593.76,2022-06-01,6058.1
Fernanda Quaresma,8231056233,Gerente,5593.76,2022-07-01,5888.1
Fernanda Quaresma,8231056233,Gerente,5593.76,2022-08-01,6141.12
Fernanda Quaresma,8231056233,Gerente,5593.76,2022-09-01,5876.31
Fernanda Quaresma,8231056233,Gerente,5593.76,2022-10-01,6152.1
Fernanda Quaresma,8231056233,Gerente,5593.76,2022-11-01,6147.86
Fernanda Quaresma,8231056233,Gerente,5593.76,2022-12-01,5975.55
Fernanda Quaresma,8231056233,Gerente,5593.76,2023-01-01,6084.53
Fernanda Quaresma,8231056233,Gerente,5593.76,2023-02-01,6005.26
Fernanda Quaresma,8231056233,Gerente,5593.76,2023-03-01,5970.69
Fernanda Quaresma,8231056233,Gerente,5593.76,2023-04-01,6038.96
Fernanda Quaresma,8231056233,Gerente,5593.76,2023-05-01,6025.51
Fernanda Quaresma,8231056233,Gerente,5593.76,2023-06-01,6113.27
Fernanda Quaresma,8231056233,Gerente,5593.76,2023-07-01,5965.54
Fernanda Quaresma,8231056233,Gerente,5593.76,2023-08-01,6100.31
Fernanda Quaresma,8231056233,Gerente,5593.76,2023-09-01,6150.91
Fernanda Quaresma,8231056233,Gerente,5593.76,2023-10-01,5974.55
Fernanda Quaresma,8231056233,Gerente,5593.76,2023-11-01,6129.67
Fernanda Quaresma,8231056233,Gerente,5593.76,2023-12-01,6086.95
Fernanda Quaresma,8231056233,Gerente,5593.76,2024-01-01,6152.2
Fernanda Quaresma,8231056233,Gerente,5593.76,2024-02-01,5898.55
Fernanda Quaresma,8231056233,Gerente,5593.76,2024-03-01,5940.32
Fernanda Quaresma,8231056233,Gerente,5593.76,2024-04-01,6083.09
Fernanda Quaresma,8231056233,Gerente,5593.76,2024-05-01,5874.31
Fernanda Quaresma,8231056233,Gerente,5593.76,2024-06-01,6009.78
Fernanda Quaresma,8231056233,Gerente,5593.76,2024-07-01,5901.31
Fernanda Quaresma,8231056233,Gerente,5593.76,2024-08-01,6073.32
Fernanda Quaresma,8231056233,Gerente,5593.76,2024-09-01,6034.72
Fernanda Quaresma,8231056233,Gerente,5593.76,2024-10-01,5903.59
Fernanda Quaresma,8231056233,Gerente,5593.76,2024-11-01,5887.52
Fernanda Quaresma,8231056233,Gerente,5593.76,2024-12-01,5904.31
Fernanda Quaresma,8231056233,Gerente,5593.76,2025-01-01,6084.85
Fernanda Quaresma,8231056233,Gerente,5593.76,2025-02-01,6076.27
Fernanda Quaresma,8231056233,Gerente,5593.76,2025-03-01,6102.47
Fernanda Quaresma,8231056233,Gerente,5593.76,2025-04-01,5986.84
Fernanda Quaresma,8231056233,Gerente,5593.76,2025-05-01,5916.09
Fernanda Quaresma,8231056233,Gerente,5593.76,2025-06-01,6079.81
Fernanda Quaresma,8231056233,Gerente,5593.76,2025-07-01,6015.25
Fernanda Quaresma,8231056233,Gerente,5593.76,2025-08-01,6065.92
Fernanda Quaresma,8231056233,Gerente,5593.76,2025-09-01,6067.36
Fernanda Quaresma,8231056233,Gerente,5593.76,2025-10-01,6087.99
Fernanda Quaresma,8231056233,Gerente,5593.76,2025-11-01,6026.92
Fernanda Quaresma,8231056233,Gerente,5593.76,2025-12-01,6135.05
Larissa Ribeiro,28880610776,Diretor,2697.07,2020-01-01,2862.71
Larissa Ribeiro,28880610776,Diretor,2697.07,2020-02-01,2928.44
Larissa Ribeiro,28880610776,Diretor,2697.07,2020-03-01,2898.97
Larissa Ribeiro,28880610776,Diretor,2697.07,2020-04-01,2962.73
Larissa Ribeiro,28880610776,Diretor,2697.07,2020-05-01,2902.14
Larissa Ribeiro,28880610776,Diretor,2697.07,2020-06-01,2878.35
Larissa Ribeiro,28880610776,Diretor,2697.07,2020-07-01,2903.41
Larissa Ribeiro,28880610776,Diretor,2697.07,2020-08-01,2948.84
Larissa Ribeiro,28880610776,Diretor,2697.07,2020-09-01,2853.96
Larissa Ribeiro,28880610776,Diretor,2697.07,2020-10-01,2897.82
Larissa Ribeiro,28880610776,Diretor,2697.07,2020-11-01,2962.84
Larissa Ribeiro,28880610776,Diretor,2697.07,2020-12-01,2922.69
Larissa Ribeiro,28880610776,Diretor,2697.07,2021-01-01,2931.86
Larissa Ribeiro,28880610776,Diretor,2697.07,2021-02-01,2899.0
Larissa Ribeiro,28880610776,Diretor,2697.07,2021-03-01,2834.82
Larissa Ribeiro,28880610776,Diretor,2697.07,2021-04-01,2953.29
Larissa Ribeiro,28880610776,Diretor,2697.07,2021-05-01,2878.88
Larissa Ribeiro,28880610776,Diretor,2697.07,2021-06-01,2840.06
Larissa Ribeiro,28880610776,Diretor,2697.07,2021-07-01,2880.66
Larissa Ribeiro,28880610776,Diretor,2697.07,2021-08-01,2832.95
Larissa Ribeiro,28880610776,Diretor,2697.07,2021-09-01,2966.5
Larissa Ribeiro,28880610776,Diretor,2697.07,2021-10-01,2893.32
Larissa Ribeiro,28880610776,Diretor,2697.07,2021-11-01,2842.69
Larissa Ribeiro,28880610776,Diretor,2697.07,2021-12-01,2876.35
Larissa Ribeiro,28880610776,Diretor,2697.07,2022-01-01,2879.21
Larissa Ribeiro,28880610776,Diretor,2697.07,2022-02-01,2904.64
Larissa Ribeiro,28880610776,Diretor,2697.07,2022-03-01,2848.13
Larissa Ribeiro,28880610776,Diretor,2697.07,2022-04-01,2946.64
Larissa Ribeiro,28880610776,Diretor,2697.07,2022-05-01,2835.77
Larissa Ribeiro,28880610776,Diretor,2697.07,2022-06-01,2895.46
Larissa Ribeiro,28880610776,Diretor,2697.07,2022-07-01,2887.36
Larissa Ribeiro,28880610776,Diretor,2697.07,2022-08-01,2847.82
Larissa Ribeiro,28880610776,Diretor,2697.07,2022-09-01,2895.9
Larissa Ribeiro,28880610776,Diretor,2697.07,2022-10-01,2954.38
Larissa Ribeiro,28880610776,Diretor,2697.07,2022-11-01,2873.63
Larissa Ribeiro,28880610776,Diretor,2697.07,2022-12-01,2876.24
Larissa Ribeiro,28880610776,Diretor,2697.07,2023-01-01,2912.79
Larissa Ribeiro,28880610776,Diretor,2697.07,2023-02-01,2951.65
Larissa Ribeiro,28880610776,Diretor,2697.07,2023-03-01,2899.05
Larissa Ribeiro,28880610776,Diretor,2697.07,2023-04-01,2892.32
Larissa Ribeiro,28880610776,Diretor,2697.07,2023-05-01,2919.01
Larissa Ribeiro,28880610776,Diretor,2697.07,2023-06-01,2842.96
Larissa Ribeiro,28880610776,Diretor,2697.07,2023-07-01,2900.05
Larissa Ribeiro,28880610776,Diretor,2697.07,2023-08-01,2945.7
Larissa Ribeiro,28880610776,Diretor,2697.07,2023-09-01,2925.54
Larissa Ribeiro,28880610776,Diretor,2697.07,2023-10-01,2871.69
Larissa Ribeiro,28880610776,Diretor,2697.07,2023-11-01,2832.6
Larissa Ribeiro,28880610776,Diretor,2697.07,2023-12-01,2908.27
Larissa Ribeiro,28880610776,Diretor,2697.07,2024-01-01,2839.9
Larissa Ribeiro,28880610776,Diretor,2697.07,2024-02-01,2953.96
Larissa Ribeiro,28880610776,Diretor,2697.07,2024-03-01,2881.27
Larissa Ribeiro,28880610776,Diretor,2697.07,2024-04-01,2928.04
Larissa Ribeiro,28880610776,Diretor,2697.07,2024-05-01,2849.46
Larissa Ribeiro,28880610776,Diretor,2697.07,2024-06-01,2843.05
Larissa Ribeiro,28880610776,Diretor,2697.07,2024-07-01,2832.38
Larissa Ribeiro,28880610776,Diretor,2697.07,2024-08-01,2832.78
Larissa Ribeiro,28880610776,Diretor,2697.07,2024-09-01,2889.95
Larissa Ribeiro,28880610776,Diretor,2697.07,2024-10-01,2932.18
Larissa Ribeiro,28880610776,Diretor,2697.07,2024-11-01,2912.21
Larissa Ribeiro,28880610776,Diretor,2697.07,2024-12-01,2899.92
Larissa Ribeiro,28880610776,Diretor,2697.07,2025-01-01,2925.49
Larissa Ribeiro,28880610776,Diretor,2697.07,2025-02-01,2943.0
Larissa Ribeiro,28880610776,Diretor,2697.07,2025-03-01,2956.9
Larissa Ribeiro,28880610776,Diretor,2697.07,2025-04-01,2897.28
Larissa Ribeiro,28880610776,Diretor,2697.07,2025-05-01,2856.14
Larissa Ribeiro,28880610776,Diretor,2697.07,2025-06-01,2930.3
Larissa Ribeiro,28880610776,Diretor,2697.07,2025-07-01,2869.47
Larissa Ribeiro,28880610776,Diretor,2697.07,2025-08-01,2942.98
Larissa Ribeiro,28880610776,Diretor,2697.07,2025-09-01,2836.58
Larissa Ribeiro,28880610776,Diretor,2697.07,2025-10-01,2961.49
Larissa Ribeiro,28880610776,Diretor,2697.07,2025-11-01,2932.79
Larissa Ribeiro,28880610776,Diretor,2697.07,2025-12-01,2882.54
Lucas Fernandes,91711885265,Gerente,5824.25,2020-01-01,6323.08
Lucas Fernandes,91711885265,Gerente,5824.25,2020-02-01,6250.67
Lucas Fernandes,91711885265,Gerente,5824.25,2020-03-01,6353.12
Lucas Fernandes,91711885265,Gerente,5824.25,2020-04-01,6314.27
Lucas Fernandes,91711885265,Gerente,5824.25,2020-05-01,6353.89
Lucas Fernandes,91711885265,Gerente,5824.25,2020-06-01,6251.57
Lucas Fernandes,91711885265,Gerente,5824.25,2020-07-01,6372.2
Lucas Fernandes,91711885265,Gerente,5824.25,2020-08-01,6312.77
Lucas Fernandes,91711885265,Gerente,5824.25,2020-09-01,6267.62
Lucas Fernandes,91711885265,Gerente,5824.25,2020-10-01,6403.09
Lucas Fernandes,91711885265,Gerente,5824.25,2020-11-01,6234.53
Lucas Fernandes,91711885265,Gerente,5824.25,2020-12-01,6136.5
Lucas Fernandes,91711885265,Gerente,5824.25,2021-01-01,6238.94
Lucas Fernandes,91711885265,Gerente,5824.25,2021-02-01,6189.83
Lucas Fernandes,91711885265,Gerente,5824.25,2021-03-01,6232.73
Lucas Fernandes,91711885265,Gerente,5824.25,2021-04-01,6265.03
Lucas Fernandes,91711885265,Gerente,5824.25,2021-05-01,6344.23
Lucas Fernandes,91711885265,Gerente,5824.25,2021-06-01,6146.75
Lucas Fernandes,91711885265,Gerente,5824.25,2021-07-01,6319.7
Lucas Fernandes,91711885265,Gerente,5824.25,2021-08-01,6252.34
Lucas Fernandes,91711885265,Gerente,5824.25,2021-09-01,6148.88
Lucas Fernandes,91711885265,Gerente,5824.25,2021-10-01,6305.24
Lucas Fernandes,91711885265,Gerente,5824.25,2021-11-01,6259.19
Lucas Fernandes,91711885265,Gerente,5824.25,2021-12-01,6241.05
Lucas Fernandes,91711885265,Gerente,5824.25,2022-01-01,6121.52
Lucas Fernandes,91711885265,Gerente,5824.25,2022-02-01,6210.21
Lucas Fernandes,91711885265,Gerente,5824.25,2022-03-01,6181.87
Lucas Fernandes,91711885265,Gerente,5824.25,2022-04-01,6358.21
Lucas Fernandes,91711885265,Gerente,5824.25,2022-05-01,6404.27
Lucas Fernandes,91711885265,Gerente,5824.25,2022-06-01,6268.24
Lucas Fernandes,91711885265,Gerente,5824.25,2022-07-01,6267.37
Lucas Fernandes,91711885265,Gerente,5824.25,2022-08-01,6311.64
Lucas Fernandes,91711885265,Gerente,5824.25,2022-09-01,6248.65
Lucas Fernandes,91711885265,Gerente,5824.25,2022-10-01,6174.68
Lucas Fernandes,91711885265,Gerente,5824.25,2022-11-01,6177.64
Lucas Fernandes,91711885265,Gerente,5824.25,2022-12-01,6145.24
Lucas Fernandes,91711885265,Gerente,5824.25,2023-01-01,6296.6
Lucas Fernandes,91711885265,Gerente,5824.25,2023-02-01,6282.48
Lucas Fernandes,91711885265,Gerente,5824.25,2023-03-01,6339.4
Lucas Fernandes,91711885265,Gerente,5824.25,2023-04-01,6140.38
Lucas Fernandes,91711885265,Gerente,5824.25,2023-05-01,6195.31
Lucas Fernandes,91711885265,Gerente,5824.25,2023-06-01,6367.95
Lucas Fernandes,91711885265,Gerente,5824.25,2023-07-01,6295.26
Lucas Fernandes,91711885265,Gerente,5824.25,2023-08-01,6241.95
Lucas Fernandes,91711885265,Gerente,5824.25,2023-09-01,6305.42
Lucas Fernandes,91711885265,Gerente,5824.25,2023-10-01,6124.49
Lucas Fernandes,91711885265,Gerente,5824.25,2023-11-01,6263.6
Lucas Fernandes,91711885265,Gerente,5824.25,2023-12-01,6116.32
Lucas Fernandes,91711885265,Gerente,5824.25,2024-01-01,6215.45
Lucas Fernandes,91711885265,Gerente,5824.25,2024-02-01,6116.83
Lucas Fernandes,91711885265,Gerente,5824.25,2024-03-01,6389.23
Lucas Fernandes,91711885265,Gerente,5824.25,2024-04-01,6212.39
Lucas Fernandes,91711885265,Gerente,5824.25,2024-05-01,6304.45
Lucas Fernandes,91711885265,Gerente,5824.25,2024-06-01,6346.66
Lucas Fernandes,91711885265,Gerente,5824.25,2024-07-01,6337.11
Lucas Fernandes,91711885265,Gerente,5824.25,2024-08-01,6337.55
Lucas Fernandes,91711885265,Gerente,5824.25,2024-09-01,6324.6
Lucas Fernandes,91711885265,Gerente,5824.25,2024-10-01,6196.6
Lucas Fernandes,91711885265,Gerente,5824.25,2024-11-01,6290.84
Lucas Fernandes,91711885265,Gerente,5824.25,2024-12-01,6348.12
Lucas Fernandes,91711885265,Gerente,5824.25,2025-01-01,6322.87
Lucas Fernandes,91711885265,Gerente,5824.25,2025-02-01,6284.31
Lucas Fernandes,91711885265,Gerente,5824.25,2025-03-01,6166.79
Lucas Fernandes,91711885265,Gerente,5824.25,2025-04-01,6389.73
Lucas Fernandes,91711885265,Gerente,5824.25,2025-05-01,6383.0
Lucas Fernandes,91711885265,Gerente,5824.25,2025-06-01,6387.6
Lucas Fernandes,91711885265,Gerente,5824.25,2025-07-01,6129.3
Lucas Fernandes,91711885265,Gerente,5824.25,2025-08-01,6186.74
Lucas Fernandes,91711885265,Gerente,5824.25,2025-09-01,6197.68
Lucas Fernandes,91711885265,Gerente,5824.25,2025-10-01,6177.36
Lucas Fernandes,91711885265,Gerente,5824.25,2025-11-01,6233.24
Lucas Fernandes,91711885265,Gerente,5824.25,2025-12-01,6257.96
Quintino Nascimento,61065122202,Gerente,9804.7,2020-01-01,10775.02
Quintino Nascimento,61065122202,Gerente,9804.7,2020-02-01,10782.76
Quintino Nascimento,61065122202,Gerente,9804.7,2020-03-01,10738.88
Quintino Nascimento,61065122202,Gerente,9804.7,2020-04-01,10531.64
Quintino Nascimento,61065122202,Gerente,9804.7,2020-05-01,10666.62
Quintino Nascimento,61065122202,Gerente,9804.7,2020-06-01,10303.86
Quintino Nascimento,61065122202,Gerente,9804.7,2020-07-01,10511.62
Quintino Nascimento,61065122202,Gerente,9804.7,2020-08-01,10412.51
Quintino Nascimento,61065122202,Gerente,9804.7,2020-09-01,10732.81
Quintino Nascimento,61065122202,Gerente,9804.7,2020-10-01,10372.37
Quintino Nascimento,61065122202,Gerente,9804.7,2020-11-01,10359.82
Quintino Nascimento,61065122202,Gerente,9804.7,2020-12-01,10402.62
Quintino Nascimento,61065122202,Gerente,9804.7,2021-01-01,10492.13
Quintino Nascimento,61065122202,Gerente,9804.7,2021-02-01,10550.45
Quintino Nascimento,61065122202,Gerente,9804.7,2021-03-01,10686.57
Quintino Nascimento,61065122202,Gerente,9804.7,2021-04-01,10335.76
Quintino Nascimento,61065122202,Gerente,9804.7,2021-05-01,10482.69
Quintino Nascimento,61065122202,Gerente,9804.7,2021-06-01,10506.54
Quintino Nascimento,61065122202,Gerente,9804.7,2021-07-01,10526.94
Quintino Nascimento,61065122202,Gerente,9804.7,2021-08-01,10667.0
Quintino Nascimento,61065122202,Gerente,9804.7,2021-09-01,10490.7
Quintino Nascimento,61065122202,Gerente,9804.7,2021-10-01,10650.97
Quintino Nascimento,61065122202,Gerente,9804.7,2021-11-01,10734.82
Quintino Nascimento,61065122202,Gerente,9804.7,2021-12-01,10409.14
Quintino Nascimento,61065122202,Gerente,9804.7,2022-01-01,10413.21
Quintino Nascimento,61065122202,Gerente,9804.7,2022-02-01,10326.38
Quintino Nascimento,61065122202,Gerente,9804.7,2022-03-01,10662.39
Quintino Nascimento,61065122202,Gerente,9804.7,2022-04-01,10578.18
Quintino Nascimento,61065122202,Gerente,9804.7,2022-05-01,10447.65
Quintino Nascimento,61065122202,Gerente,9804.7,2022-06-01,10760.52
Quintino Nascimento,61065122202,Gerente,9804.7,2022-07-01,10470.89
Quintino Nascimento,61065122202,Gerente,9804.7,2022-08-01,10771.95
Quintino Nascimento,61065122202,Gerente,9804.7,2022-09-01,10689.41
Quintino Nascimento,61065122202,Gerente,9804.7,2022-10-01,10759.43
Quintino Nascimento,61065122202,Gerente,9804.7,2022-11-01,10710.13
Quintino Nascimento,61065122202,Gerente,9804.7,2022-12-01,10382.34
Quintino Nascimento,61065122202,Gerente,9804.7,2023-01-01,10396.62
Quintino Nascimento,61065122202,Gerente,9804.7,2023-02-01,10468.82
Quintino Nascimento,61065122202,Gerente,9804.7,2023-03-01,10397.67
Quintino Nascimento,61065122202,Gerente,9804.7,2023-04-01,10758.18
Quintino Nascimento,61065122202,Gerente,9804.7,2023-05-01,10488.32
Quintino Nascimento,61065122202,Gerente,9804.7,2023-06-01,10547.97
Quintino Nascimento,61065122202,Gerente,9804.7,2023-07-01,10544.92
Quintino Nascimento,61065122202,Gerente,9804.7,2023-08-01,10506.66
Quintino Nascimento,61065122202,Gerente,9804.7,2023-09-01,10628.84
Quintino Nascimento,61065122202,Gerente,9804.7,2023-10-01,10339.57
Quintino Nascimento,61065122202,Gerente,9804.7,2023-11-01,10391.42
